word,ipa
a decir de,[a ð̞eˈθiɾ ð̞e]
a decir verdad,/a deˌsiɾ beɾˈdad/
a decir verdad,/a deˌθiɾ beɾˈdad/
a decir verdad,[a ð̞eˌsiɾ β̞eɾˈð̞að̞]
a decir verdad,[a ð̞eˌθiɾ β̞eɾˈð̞að̞]
a dedo,/a ˈdedo/
a dedo,[a ˈð̞e.ð̞o]
a desgana,/a desˈɡana/
a desgana,[a ð̞ezˈɣ̞a.na]
a deshora,/a deˈsoɾa/
a deshora,[a ð̞eˈso.ɾa]
a desmano,/a desˈmano/
a desmano,[a ð̞ezˈma.no]
a despecho de,/a desˈpet͡ʃo de/
a despecho de,[a ð̞esˈpe.t͡ʃo ð̞e]
a destajo,/a desˈtaxo/
a destajo,[a ð̞esˈt̪a.xo]
a destiempo,/a desˈtjempo/
a destiempo,[a ð̞esˈt̪jẽm.po]
a diario,/a ˈdjaɾjo/
a diario,[a ˈð̞ja.ɾjo]
a diestro y siniestro,/a ˌdjestɾo i siˈnjestɾo/
a diestro y siniestro,[a ˌð̞jes.t̪ɾo i siˈnjes.t̪ɾo]
a diferencia de,/a difeˈɾensja de/
a diferencia de,/a difeˈɾenθja de/
a diferencia de,[a ð̞i.feˈɾẽn.sja ð̞e]
a diferencia de,[a ð̞i.feˈɾẽn̟.θja ð̞e]
a dinero,/a diˈneɾo/
a dinero,[a ð̞iˈne.ɾo]
a dios,/a ˈdjos/
a dios,[a ˈð̞jos]
a dios rogando y con el mazo dando,/a ˌdjos roˌɡando i kon el ˌmaso ˈdando/
a dios rogando y con el mazo dando,/a ˌdjos roˌɡando i kon el ˌmaθo ˈdando/
a dios rogando y con el mazo dando,[a ˌð̞joz roˌɣ̞ãn̪.d̪o i kõn el ˌma.so ˈð̞ãn̪.d̪o]
a dios rogando y con el mazo dando,[a ˌð̞joz roˌɣ̞ãn̪.d̪o i kõn el ˌma.θo ˈð̞ãn̪.d̪o]
a discreción,/a diskɾeˈsjon/
a discreción,/a diskɾeˈθjon/
a discreción,[a ð̞is.kɾeˈsjõn]
a discreción,[a ð̞is.kɾeˈθjõn]
a disgusto,/a disˈɡusto/
a disgusto,[a ð̞izˈɣ̞us.t̪o]
a disposición,/a disposiˈsjon/
a disposición,/a disposiˈθjon/
a disposición,[a ð̞is.po.siˈsjõn]
a disposición,[a ð̞is.po.siˈθjõn]
a distancia,/a disˈtansja/
a distancia,/a disˈtanθja/
a distancia,[a ð̞isˈt̪ãn.sja]
a distancia,[a ð̞isˈt̪ãn̟.θja]
a distinción de,/a distinˈsjon de/
a distinción de,/a distinˈθjon de/
a distinción de,[a ð̞is.t̪ĩnˈsjõn̪ d̪e]
a distinción de,[a ð̞is.t̪ĩn̟ˈθjõn̪ d̪e]
a dolor,/a doˈloɾ/
a dolor,[a ð̞oˈloɾ]
a domicilio,/a domiˈsiljo/
a domicilio,/a domiˈθiljo/
a domicilio,[a ð̞o.miˈsi.ljo]
a domicilio,[a ð̞o.miˈθi.ljo]
a dos manos,/a ˌdos ˈmanos/
a dos manos,[a ˌð̞oz ˈma.nos]
a dos velas,/a ˌdos ˈbelas/
a dos velas,[a ˌð̞oz ˈβ̞e.las]
a duras penas,/a ˌduɾas ˈpenas/
a duras penas,[a ˌð̞u.ɾas ˈpe.nas]
a día de hoy,/a ˌdia de ˈoi/
a día de hoy,[a ˌð̞i.a ð̞e ˈoi̯]
a dúo,/a ˈduo/
a dúo,[a ˈð̞u.o]
a efectos legales,/a eˌfeɡtos leˈɡales/
a efectos legales,[a eˌfeɣ̞.t̪os leˈɣ̞a.les]
a efectos presentes,/a eˌfeɡtos pɾeˈsentes/
a efectos presentes,[a eˌfeɣ̞.t̪os pɾeˈsẽn̪.t̪es]
a empellones,/a empeˈʃones/
a empellones,/a empeˈʎones/
a empellones,/a empeˈʒones/
a empellones,/a empeˈʝones/
a empellones,[a ẽm.peˈʃo.nes]
a empellones,[a ẽm.peˈʎo.nes]
a empellones,[a ẽm.peˈʒo.nes]
a empellones,[a ẽm.peˈʝo.nes]
a empujones,/a empuˈxones/
a empujones,[a ẽm.puˈxo.nes]
"a enemigo que huye, puente de plata",/a eneˌmiɡo ke ˌuʃe | ˌpwente de ˈplata/
"a enemigo que huye, puente de plata",/a eneˌmiɡo ke ˌuʒe | ˌpwente de ˈplata/
"a enemigo que huye, puente de plata",/a eneˌmiɡo ke ˌuʝe | ˌpwente de ˈplata/
"a enemigo que huye, puente de plata",[a e.neˌmi.ɣ̞o ke ˌu.ʃe | ˌpwẽn̪.t̪e ð̞e ˈpla.t̪a]
"a enemigo que huye, puente de plata",[a e.neˌmi.ɣ̞o ke ˌu.ʒe | ˌpwẽn̪.t̪e ð̞e ˈpla.t̪a]
"a enemigo que huye, puente de plata",[a e.neˌmi.ɣ̞o ke ˌu.ʝe | ˌpwẽn̪.t̪e ð̞e ˈpla.t̪a]
a escape,/a esˈkape/
a escape,[a esˈka.pe]
a escondidas,/a eskonˈdidas/
a escondidas,[a es.kõn̪ˈd̪i.ð̞as]
a escondidillas,/a eskondiˈdiʃas/
a escondidillas,/a eskondiˈdiʎas/
a escondidillas,/a eskondiˈdiʒas/
a escondidillas,/a eskondiˈdiʝas/
a escondidillas,[a es.kõn̪.d̪iˈð̞i.ʃas]
a escondidillas,[a es.kõn̪.d̪iˈð̞i.ʎas]
a escondidillas,[a es.kõn̪.d̪iˈð̞i.ʒas]
a escondidillas,[a es.kõn̪.d̪iˈð̞i.ʝas]
a eso de,/a ˈeso de/
a eso de,[a ˈe.so ð̞e]
a eso voy,/a ˌeso ˈboi/
a eso voy,[a ˌe.so ˈβ̞oi̯]
a espaldas,/a esˈpaldas/
a espaldas,[a esˈpal̪.d̪as]
a espuertas,/a esˈpweɾtas/
a espuertas,[a esˈpweɾ.t̪as]
a estas alturas del partido,/a ˌestas alˌtuɾas del paɾˈtido/
a estas alturas del partido,[a ˌes.t̪as al̪ˌt̪u.ɾaz ð̞el paɾˈt̪i.ð̞o]
a excepción de,/a eɡsebˈsjon de/
a excepción de,/a eɡsθebˈθjon de/
a excepción de,[a eɣ̞.seβ̞ˈsjõn̪ d̪e]
a excepción de,[a eɣ̞s.θeβ̞ˈθjõn̪ d̪e]
"a falta de pan, buenas son tortas",/a ˌfalta de ˌpan | ˌbwenas ˌson ˈtoɾtas/
"a falta de pan, buenas son tortas",[a ˌfal̪.t̪a ð̞e ˌpãn | ˌbwe.nas ˌsõn̪ ˈt̪oɾ.t̪as]
a favor,/a faˈboɾ/
a favor,[a faˈβ̞oɾ]
a favor de,/a faˈboɾ de/
a favor de,[a faˈβ̞oɾ ð̞e]
a favor del viento,/a faˌboɾ del ˈbjento/
a favor del viento,[a faˌβ̞oɾ ð̞el ˈβ̞jẽn̪.t̪o]
a fe,/a ˈfe/
a fe,[a ˈfe]
a fin de,/a ˈfin de/
a fin de,[a ˈfĩn̪ d̪e]
a fin de cuentas,/a ˌfin de ˈkwentas/
a fin de cuentas,[a ˌfĩn̪ d̪e ˈkwẽn̪.t̪as]
a fin de que,/a ˈfin de ke/
a fin de que,[a ˈfĩn̪ d̪e ke]
a flor de piel,/a ˌfloɾ de ˈpjel/
a flor de piel,[a ˌfloɾ ð̞e ˈpjel]
a flor de tierra,/a ˌfloɾ de ˈtjera/
a flor de tierra,[a ˌfloɾ ð̞e ˈt̪je.ra]
a flote,/a ˈflote/
a flote,[a ˈflo.t̪e]
a fondo,/a ˈfondo/
a fondo,[a ˈfõn̪.d̪o]
a fuego lento,/a ˌfweɡo ˈlento/
a fuego lento,[a ˌfwe.ɣ̞o ˈlẽn̪.t̪o]
a fuego manso,/a ˌfweɡo ˈmanso/
a fuego manso,[a ˌfwe.ɣ̞o ˈmãn.so]
a fuer de,/a ˈfweɾ de/
a fuer de,[a ˈfweɾ ð̞e]
a fuerza de,/a ˈfweɾsa de/
a fuerza de,/a ˈfweɾθa de/
a fuerza de,[a ˈfweɾ.sa ð̞e]
a fuerza de,[a ˈfweɾ.θa ð̞e]
a full,/a ˈful/
a full,[a ˈful]
a gatas,/a ˈɡatas/
a gatas,[a ˈɣ̞a.t̪as]
a gloria,/a ˈɡloɾja/
a gloria,[a ˈɣ̞lo.ɾja]
a golpe de,/a ˈɡolpe de/
a golpe de,[a ˈɣ̞ol.pe ð̞e]
"a grandes males, grandes remedios",/a ˌɡɾandes ˌmales | ˌɡɾandes reˈmedjos/
"a grandes males, grandes remedios",[a ˌɣ̞ɾãn̪.d̪ez ˌma.les | ˌɡɾãn̪.d̪ez reˈme.ð̞jos]
a grandes rasgos,/a ˌɡɾandes ˈrasɡos/
a grandes rasgos,[a ˌɣ̞ɾãn̪.d̪ez ˈraz.ɣ̞os]
a granel,/a ɡɾaˈnel/
a granel,[a ɣ̞ɾaˈnel]
a grito herido,/a ˌɡɾito eˈɾido/
a grito herido,[a ˌɣ̞ɾi.t̪o eˈɾi.ð̞o]
a grito limpio,/a ˌɡɾito ˈlimpjo/
a grito limpio,[a ˌɣ̞ɾi.t̪o ˈlĩm.pjo]
a grito pelado,/a ˌɡɾito peˈlado/
a grito pelado,[a ˌɣ̞ɾi.t̪o peˈla.ð̞o]
a gritos,/a ˈɡɾitos/
a gritos,[a ˈɣ̞ɾi.t̪os]
a grosso modo,/a ˌɡɾoso ˈmodo/
a grosso modo,[a ˌɣ̞ɾo.so ˈmo.ð̞o]
a guisa de,/a ˈɡisa de/
a guisa de,[a ˈɣ̞i.sa ð̞e]
a gusto,/a ˈɡusto/
a gusto,[a ˈɣ̞us.t̪o]
a hombros,/a ˈombɾos/
a hombros,[a ˈõm.bɾos]
a horcajadas,/a oɾkaˈxadas/
a horcajadas,[a oɾ.kaˈxa.ð̞as]
a huevo,/a ˈw̝ebo/
a huevo,[a ˈw̝e.β̞o]
a humo de pajas,/a ˌumo de ˈpaxas/
a humo de pajas,[a ˌu.mo ð̞e ˈpa.xas]
a hurtadillas,/a uɾtaˈdiʃas/
a hurtadillas,/a uɾtaˈdiʎas/
a hurtadillas,/a uɾtaˈdiʒas/
a hurtadillas,/a uɾtaˈdiʝas/
a hurtadillas,[a uɾ.t̪aˈð̞i.ʃas]
a hurtadillas,[a uɾ.t̪aˈð̞i.ʎas]
a hurtadillas,[a uɾ.t̪aˈð̞i.ʒas]
a hurtadillas,[a uɾ.t̪aˈð̞i.ʝas]
a hurto,/a ˈuɾto/
a hurto,[a ˈuɾ.t̪o]
a instancias de,/a insˈtansjas de/
a instancias de,/a insˈtanθjas de/
a instancias de,[a ĩnsˈt̪ãn.sjaz ð̞e]
a instancias de,[a ĩnsˈt̪ãn̟.θjaz ð̞e]
a juego,/a ˈxweɡo/
a juego,[a ˈxwe.ɣ̞o]
a juzgar por,/a xusˈɡaɾ poɾ/
a juzgar por,/a xuθˈɡaɾ poɾ/
a juzgar por,[a xuzˈɣ̞aɾ poɾ]
a juzgar por,[a xuθ̬ˈɣ̞aɾ poɾ]
a la,/a la/
a la,[a la]
a la altura,/a la alˈtuɾa/
a la altura,[a la al̪ˈt̪u.ɾa]
a la antigua,/a la anˈtiɡwa/
a la antigua,[a la ãn̪ˈt̪i.ɣ̞wa]
a la brava,/a la ˈbɾaba/
a la brava,[a la ˈβ̞ɾa.β̞a]
a la buena de dios,/a la ˌbwena de ˈdjos/
a la buena de dios,[a la ˌβ̞we.na ð̞e ˈð̞jos]
a la cabeza,/a la kaˈbesa/
a la cabeza,/a la kaˈbeθa/
a la cabeza,[a la kaˈβ̞e.sa]
a la cabeza,[a la kaˈβ̞e.θa]
a la carga,/a la ˈkaɾɡa/
a la carga,[a la ˈkaɾ.ɣ̞a]
a la carrera,/a la kaˈreɾa/
a la carrera,[a la kaˈre.ɾa]
a la carta,/a la ˈkaɾta/
a la carta,[a la ˈkaɾ.t̪a]
a la caída del sol,/a la kaˌida del ˈsol/
a la caída del sol,[a la kaˌi.ð̞a ð̞el ˈsol]
a la chingada,/a la t͡ʃinˈɡada/
a la chingada,[a la t͡ʃĩŋˈɡa.ð̞a]
a la cola,/a la ˈkola/
a la cola,[a la ˈko.la]
a la corta o a la larga,/a la ˌkoɾta o a la ˈlaɾɡa/
a la corta o a la larga,[a la ˌkoɾ.t̪a o a la ˈlaɾ.ɣ̞a]
a la cuarta pregunta,/a la ˌkwaɾta pɾeˈɡunta/
a la cuarta pregunta,[a la ˌkwaɾ.t̪a pɾeˈɣ̞ũn̪.t̪a]
a la deriva,/a la deˈɾiba/
a la deriva,[a la ð̞eˈɾi.β̞a]
a la escucha,/a la esˈkut͡ʃa/
a la escucha,[a la esˈku.t͡ʃa]
a la fuerza,/a la ˈfweɾsa/
a la fuerza,/a la ˈfweɾθa/
a la fuerza,[a la ˈfweɾ.sa]
a la fuerza,[a la ˈfweɾ.θa]
a la fuerza ahorcan,/a la ˌfweɾsa aˈoɾkan/
a la fuerza ahorcan,/a la ˌfweɾθa aˈoɾkan/
a la fuerza ahorcan,[a la ˌfweɾ.sa aˈoɾ.kãn]
a la fuerza ahorcan,[a la ˌfweɾ.θa aˈoɾ.kãn]
a la garduña,/a la ɡaɾˈduɲa/
a la garduña,[a la ɣ̞aɾˈð̞u.ɲa]
a la greña,/a la ˈɡɾeɲa/
a la greña,[a la ˈɣ̞ɾe.ɲa]
a la inglesa,/a la inˈɡlesa/
a la inglesa,[a la ĩŋˈɡle.sa]
a la intemperie,/a la intemˈpeɾje/
a la intemperie,[a la ĩn̪.t̪ẽmˈpe.ɾje]
a la larga,/a la ˈlaɾɡa/
a la larga,[a la ˈlaɾ.ɣ̞a]
a la legua,/a la ˈleɡwa/
a la legua,[a la ˈle.ɣ̞wa]
a la letra,/a la ˈletɾa/
a la letra,[a la ˈle.t̪ɾa]
a la llama,/a la ˈʃama/
a la llama,/a la ˈʎama/
a la llama,/a la ˈʒama/
a la llama,/a la ˈʝama/
a la llama,[a la ˈʃa.ma]
a la llama,[a la ˈʎa.ma]
a la llama,[a la ˈʒa.ma]
a la llama,[a la ˈʝa.ma]
a la mano,/a la ˈmano/
a la mano,[a la ˈma.no]
a la medida,/a la meˈdida/
a la medida,[a la meˈð̞i.ð̞a]
a la mierda,/a la ˈmjeɾda/
a la mierda,[a la ˈmjeɾ.ð̞a]
a la moda,/a la ˈmoda/
a la moda,[a la ˈmo.ð̞a]
a la moderna,/a la moˈdeɾna/
a la moderna,[a la moˈð̞eɾ.na]
a la muda,/a la ˈmuda/
a la muda,[a la ˈmu.ð̞a]
a la pata coja,/a la ˌpata ˈkoxa/
a la pata coja,[a la ˌpa.t̪a ˈko.xa]
a la pata la llana,/a la ˌpata la ˈʃana/
a la pata la llana,/a la ˌpata la ˈʎana/
a la pata la llana,/a la ˌpata la ˈʒana/
a la pata la llana,/a la ˌpata la ˈʝana/
a la pata la llana,[a la ˌpa.t̪a la ˈʃa.na]
a la pata la llana,[a la ˌpa.t̪a la ˈʎa.na]
a la pata la llana,[a la ˌpa.t̪a la ˈʒa.na]
a la pata la llana,[a la ˌpa.t̪a la ˈʝa.na]
a la paz de dios,/a la ˌpas de ˈdjos/
a la paz de dios,/a la ˌpaθ de ˈdjos/
a la paz de dios,[a la ˌpaz ð̞e ˈð̞jos]
a la paz de dios,[a la ˌpaθ̬ ð̞e ˈð̞jos]
a la perfección,/a la peɾfeɡˈsjon/
a la perfección,/a la peɾfeɡˈθjon/
a la perfección,[a la peɾ.feɣ̞ˈsjõn]
a la perfección,[a la peɾ.feɣ̞ˈθjõn]
a la plancha,/a la ˈplant͡ʃa/
a la plancha,[a la ˈplãnʲ.t͡ʃa]
a la porra,/a la ˈpora/
a la porra,[a la ˈpo.ra]
a la postre,/a la ˈpostɾe/
a la postre,[a la ˈpos.t̪ɾe]
a la primera de cambio,/a la pɾiˌmeɾa de ˈkambjo/
a la primera de cambio,[a la pɾiˌme.ɾa ð̞e ˈkãm.bjo]
a la puta calle,/a la ˌputa ˈkaʃe/
a la puta calle,/a la ˌputa ˈkaʎe/
a la puta calle,/a la ˌputa ˈkaʒe/
a la puta calle,/a la ˌputa ˈkaʝe/
a la puta calle,[a la ˌpu.t̪a ˈka.ʃe]
a la puta calle,[a la ˌpu.t̪a ˈka.ʎe]
a la puta calle,[a la ˌpu.t̪a ˈka.ʒe]
a la puta calle,[a la ˌpu.t̪a ˈka.ʝe]
a la rastra,/a la ˈrastɾa/
a la rastra,[a la ˈras.t̪ɾa]
a la redonda,/a la reˈdonda/
a la redonda,[a la reˈð̞õn̪.d̪a]
a la romana,/a la roˈmana/
a la romana,[a la roˈma.na]
a la sazón,/a la saˈson/
a la sazón,/a la saˈθon/
a la sazón,[a la saˈsõn]
a la sazón,[a la saˈθõn]
a la sombra,/a la ˈsombɾa/
a la sombra,[a la ˈsõm.bɾa]
a la sordina,/a la soɾˈdina/
a la sordina,[a la soɾˈð̞i.na]
a la tercera va la vencida,/a la teɾˌseɾa ˌba la benˈsida/
a la tercera va la vencida,/a la teɾˌθeɾa ˌba la benˈθida/
a la tercera va la vencida,[a la t̪eɾˌse.ɾa ˌβ̞a la β̞ẽnˈsi.ð̞a]
a la tercera va la vencida,[a la t̪eɾˌθe.ɾa ˌβ̞a la β̞ẽn̟ˈθi.ð̞a]
a la ventura,/a la benˈtuɾa/
a la ventura,[a la β̞ẽn̪ˈt̪u.ɾa]
a la vera,/a la ˈbeɾa/
a la vera,[a la ˈβ̞e.ɾa]
a la verga,/a la ˈbeɾɡa/
a la verga,[a la ˈβ̞eɾ.ɣ̞a]
a la vez,/a la ˈbes/
a la vez,/a la ˈbeθ/
a la vez,[a la ˈβ̞es]
a la vez,[a la ˈβ̞eθ]
a la vieja usanza,/a la ˌbjexa uˈsansa/
a la vieja usanza,/a la ˌbjexa uˈsanθa/
a la vieja usanza,[a la ˌβ̞je.xa uˈsãn.sa]
a la vieja usanza,[a la ˌβ̞je.xa uˈsãn̟.θa]
a la vista,/a la ˈbista/
a la vista,[a la ˈβ̞is.t̪a]
a la vista de,/a la ˈbista de/
a la vista de,[a la ˈβ̞is.t̪a ð̞e]
a la vuelta de la esquina,/a la ˌbwelta de la esˈkina/
a la vuelta de la esquina,[a la ˌβ̞wel̪.t̪a ð̞e la esˈki.na]
a la zaga,/a la ˈsaɡa/
a la zaga,/a la ˈθaɡa/
a la zaga,[a la ˈsa.ɣ̞a]
a la zaga,[a la ˈθa.ɣ̞a]
a la zumba marumba,/a la ˌsumba maˈɾumba/
a la zumba marumba,/a la ˌθumba maˈɾumba/
a la zumba marumba,[a la ˌsũm.ba maˈɾũm.ba]
a la zumba marumba,[a la ˌθũm.ba maˈɾũm.ba]
a la última,/a la ˈultima/
a la última,[a la ˈul̪.t̪i.ma]
a largas marchas,/a ˌlaɾɡas ˈmaɾt͡ʃas/
a largas marchas,[a ˌlaɾ.ɣ̞az ˈmaɾ.t͡ʃas]
a largo andar,/a ˌlaɾɡo anˈdaɾ/
a largo andar,[a ˌlaɾ.ɣ̞o ãn̪ˈd̪aɾ]
a largo plazo,/a ˌlaɾɡo ˈplaso/
a largo plazo,/a ˌlaɾɡo ˈplaθo/
a largo plazo,[a ˌlaɾ.ɣ̞o ˈpla.so]
a largo plazo,[a ˌlaɾ.ɣ̞o ˈpla.θo]
a largo tiempo,/a ˌlaɾɡo ˈtjempo/
a largo tiempo,[a ˌlaɾ.ɣ̞o ˈt̪jẽm.po]
a las apuradas,/a las apuˈɾadas/
a las apuradas,[a las a.puˈɾa.ð̞as]
a las armas,/a las ˈaɾmas/
a las armas,[a las ˈaɾ.mas]
a las bravas,/a las ˈbɾabas/
a las bravas,[a laz ˈβ̞ɾa.β̞as]
a las claras,/a las ˈklaɾas/
a las claras,[a las ˈkla.ɾas]
a las duras y a las maduras,/a las ˌduɾas i a las maˈduɾas/
a las duras y a las maduras,[a laz ˌð̞u.ɾas i a laz maˈð̞u.ɾas]
a las justas,/a las ˈxustas/
a las justas,[a las ˈxus.t̪as]
a las maravillas,/a las maɾaˈbiʃas/
a las maravillas,/a las maɾaˈbiʎas/
a las maravillas,/a las maɾaˈbiʒas/
a las maravillas,/a las maɾaˈbiʝas/
a las maravillas,[a laz ma.ɾaˈβ̞i.ʃas]
a las maravillas,[a laz ma.ɾaˈβ̞i.ʎas]
a las maravillas,[a laz ma.ɾaˈβ̞i.ʒas]
a las maravillas,[a laz ma.ɾaˈβ̞i.ʝas]
a las mil maravillas,/a las ˌmil maɾaˈbiʃas/
a las mil maravillas,/a las ˌmil maɾaˈbiʎas/
a las mil maravillas,/a las ˌmil maɾaˈbiʒas/
a las mil maravillas,/a las ˌmil maɾaˈbiʝas/
a las mil maravillas,[a laz ˌmil ma.ɾaˈβ̞i.ʃas]
a las mil maravillas,[a laz ˌmil ma.ɾaˈβ̞i.ʎas]
a las mil maravillas,[a laz ˌmil ma.ɾaˈβ̞i.ʒas]
a las mil maravillas,[a laz ˌmil ma.ɾaˈβ̞i.ʝas]
a las primeras,/a las pɾiˈmeɾas/
a las primeras,[a las pɾiˈme.ɾas]
a las primeras de cambio,/a las pɾiˌmeɾas de ˈkambjo/
a las primeras de cambio,[a las pɾiˌme.ɾaz ð̞e ˈkãm.bjo]
a las puertas de la muerte,/a las ˌpweɾtas de la ˈmweɾte/
a las puertas de la muerte,[a las ˌpweɾ.t̪az ð̞e la ˈmweɾ.t̪e]
a las quinientas,/a las kiˈnjentas/
a las quinientas,[a las kiˈnjẽn̪.t̪as]
a las tres va la vencida,/a las ˌtɾes ˌba la benˈsida/
a las tres va la vencida,/a las ˌtɾes ˌba la benˈθida/
a las tres va la vencida,[a las ˌt̪ɾez ˌβ̞a la β̞ẽnˈsi.ð̞a]
a las tres va la vencida,[a las ˌt̪ɾez ˌβ̞a la β̞ẽn̟ˈθi.ð̞a]
a llorar a la llorería,/a ʃoˌɾaɾ a la ʃoɾeˈɾia/
a llorar a la llorería,/a ʎoˌɾaɾ a la ʎoɾeˈɾia/
a llorar a la llorería,/a ʒoˌɾaɾ a la ʒoɾeˈɾia/
a llorar a la llorería,/a ʝoˌɾaɾ a la ʝoɾeˈɾia/
a llorar a la llorería,[a ʃoˌɾaɾ a la ʃo.ɾeˈɾi.a]
a llorar a la llorería,[a ʎoˌɾaɾ a la ʎo.ɾeˈɾi.a]
a llorar a la llorería,[a ʒoˌɾaɾ a la ʒo.ɾeˈɾi.a]
a llorar a la llorería,[a ʝoˌɾaɾ a la ʝo.ɾeˈɾi.a]
a lo,/a lo/
a lo,[a lo]
a lo bestia,/a lo ˈbestja/
a lo bestia,[a lo ˈβ̞es.t̪ja]
a lo bobo,/a lo ˈbobo/
a lo bobo,[a lo ˈβ̞o.β̞o]
a lo bonzo,/a lo ˈbonso/
a lo bonzo,/a lo ˈbonθo/
a lo bonzo,[a lo ˈβ̞õn.so]
a lo bonzo,[a lo ˈβ̞õn̟.θo]
a lo bruto,/a lo ˈbɾuto/
a lo bruto,[a lo ˈβ̞ɾu.t̪o]
"a lo bóbilis, bóbilis",/a lo ˌbobilis | ˈbobilis/
"a lo bóbilis, bóbilis",[a lo ˌβ̞o.β̞i.lis | ˈbo.β̞i.lis]
a lo grande,/a lo ˈɡɾande/
a lo grande,[a lo ˈɣ̞ɾãn̪.d̪e]
"a lo hecho, pecho",/a lo ˌet͡ʃo | ˈpet͡ʃo/
"a lo hecho, pecho",[a lo ˌe.t͡ʃo | ˈpe.t͡ʃo]
a lo largo,/a lo ˈlaɾɡo/
a lo largo,[a lo ˈlaɾ.ɣ̞o]
a lo largo de,/a lo ˈlaɾɡo de/
a lo largo de,[a lo ˈlaɾ.ɣ̞o ð̞e]
a lo lejos,/a lo ˈlexos/
a lo lejos,[a lo ˈle.xos]
a lo loco,/a lo ˈloko/
a lo loco,[a lo ˈlo.ko]
a lo mejor,/a lo meˈxoɾ/
a lo mejor,[a lo meˈxoɾ]
a lo moderno,/a lo moˈdeɾno/
a lo moderno,[a lo moˈð̞eɾ.no]
a lo más largo,/a lo ˌmas ˈlaɾɡo/
a lo más largo,[a lo ˌmas ˈlaɾ.ɣ̞o]
a lo natural,/a lo natuˈɾal/
a lo natural,[a lo na.t̪uˈɾal]
a lo pobre,/a lo ˈpobɾe/
a lo pobre,[a lo ˈpo.β̞ɾe]
a lo sumo,/a lo ˈsumo/
a lo sumo,[a lo ˈsu.mo]
a lo vivo,/a lo ˈbibo/
a lo vivo,[a lo ˈβ̞i.β̞o]
a lo zorro,/a lo ˈsoro/
a lo zorro,/a lo ˈθoro/
a lo zorro,[a lo ˈso.ro]
a lo zorro,[a lo ˈθo.ro]
a lomos,/a ˈlomos/
a lomos,[a ˈlo.mos]
a lomos de,/a ˈlomos de/
a lomos de,[a ˈlo.moz ð̞e]
a los cuatro vientos,/a los ˌkwatɾo ˈbjentos/
a los cuatro vientos,[a los ˌkwa.t̪ɾo ˈβ̞jẽn̪.t̪os]
a los postres,/a los ˈpostɾes/
a los postres,[a los ˈpos.t̪ɾes]
a machamartillo,/a mat͡ʃamaɾˈtiʃo/
a machamartillo,/a mat͡ʃamaɾˈtiʎo/
a machamartillo,/a mat͡ʃamaɾˈtiʒo/
a machamartillo,/a mat͡ʃamaɾˈtiʝo/
a machamartillo,[a ma.t͡ʃa.maɾˈt̪i.ʃo]
a machamartillo,[a ma.t͡ʃa.maɾˈt̪i.ʎo]
a machamartillo,[a ma.t͡ʃa.maɾˈt̪i.ʒo]
a machamartillo,[a ma.t͡ʃa.maɾˈt̪i.ʝo]
a mal tiempo buena cara,/a ˌmal ˌtjempo ˌbwena ˈkaɾa/
a mal tiempo buena cara,[a ˌmal̪ ˌt̪jẽm.po ˌβ̞we.na ˈka.ɾa]
a malas,/a ˈmalas/
a malas,[a ˈma.las]
a mandar,/a manˈdaɾ/
a mandar,[a mãn̪ˈd̪aɾ]
a manera de,/a maˈneɾa de/
a manera de,[a maˈne.ɾa ð̞e]
a mano,/a ˈmano/
a mano,[a ˈma.no]
a mano alzada,/a ˌmano alˈsada/
a mano alzada,/a ˌmano alˈθada/
a mano alzada,[a ˌma.no alˈsa.ð̞a]
a mano alzada,[a ˌma.no al̟ˈθa.ð̞a]
a mano armada,/a ˌmano aɾˈmada/
a mano armada,[a ˌma.no aɾˈma.ð̞a]
a mano limpia,/a ˌmano ˈlimpja/
a mano limpia,[a ˌma.no ˈlĩm.pja]
a manos llenas,/a ˌmanos ˈʃenas/
a manos llenas,/a ˌmanos ˈʎenas/
a manos llenas,/a ˌmanos ˈʒenas/
a manos llenas,/a ˌmanos ˈʝenas/
a manos llenas,[a ˌma.nos ˈʃe.nas]
a manos llenas,[a ˌma.nos ˈʒe.nas]
a manos llenas,[a ˌma.noz ˈʎe.nas]
a manos llenas,[a ˌma.noz ˈʝe.nas]
a mansalva,/a manˈsalba/
a mansalva,[a mãnˈsal.β̞a]
a manta,/a ˈmanta/
a manta,[a ˈmãn̪.t̪a]
a marchas forzadas,/a ˌmaɾt͡ʃas foɾˈsadas/
a marchas forzadas,/a ˌmaɾt͡ʃas foɾˈθadas/
a marchas forzadas,[a ˌmaɾ.t͡ʃas foɾˈsa.ð̞as]
a marchas forzadas,[a ˌmaɾ.t͡ʃas foɾˈθa.ð̞as]
a mares,/a ˈmaɾes/
a mares,[a ˈma.ɾes]
a matacaballo,/a ˌmatakaˈbaʃo/
a matacaballo,/a ˌmatakaˈbaʎo/
a matacaballo,/a ˌmatakaˈbaʒo/
a matacaballo,/a ˌmatakaˈbaʝo/
a matacaballo,[a ˌma.t̪a.kaˈβ̞a.ʃo]
a matacaballo,[a ˌma.t̪a.kaˈβ̞a.ʎo]
a matacaballo,[a ˌma.t̪a.kaˈβ̞a.ʒo]
a matacaballo,[a ˌma.t̪a.kaˈβ̞a.ʝo]
a matar,/a maˈtaɾ/
a matar,[a maˈt̪aɾ]
a media asta,/a ˌmedja ˈasta/
a media asta,[a ˌme.ð̞ja ˈas.t̪a]
